VP_RS05430	1176513	1
VP_RS05435	1176529	8
VP_RS05435	1176564	19
VP_RS23540	1176553	1
VP_RS05440	1178032	65
VP_RS05445	1179510	1
VP_RS05460	1181981	1
VP_RS05465	1182851	1
VP_RS05470	1183261	1
VP_RS05470	1183688	1
VP_RS05480	1184425	2
VP_RS05480	1185088	1
VP_RS05480	1185847	1
VP_RS05485	1184391	261
VP_RS05490	1185926	230
VP_RS05495	1185926	100
VP_RS05500	1189659	37
VP_RS05505	1189659	325
VP_RS05510	1189678	324
VP_RS05515	1192675	49
VP_RS05560	1204002	6
VP_RS05565	1204002	21
VP_RS05570	1203970	87
VP_RS05585	1206652	496
VP_RS05590	1208830	128
VP_RS05595	1209506	116
VP_RS05600	1209482	27
VP_RS05600	1209512	9
VP_RS05605	1209482	5
VP_RS05615	1212458	19
VP_RS05620	1212428	11
VP_RS05620	1212466	5
VP_RS05625	1213914	161
VP_RS23545	1213886	6
VP_RS05630	1213886	2
VP_RS05630	1214210	2
VP_RS05645	1219503	5
VP_RS05645	1219544	18
VP_RS05650	1221489	12
VP_RS05650	1221522	24
VP_RS05660	1223930	1209
VP_RS05665	1224399	151
VP_RS05670	1224369	58
VP_RS05670	1224401	16
VP_RS05700	1232469	37
VP_RS05705	1232469	61
VP_RS05710	1232441	19
VP_RS05710	1232469	72
VP_RS05715	1233634	1
VP_RS05715	1234147	1
VP_RS05720	1234852	1
VP_RS05720	1235130	1
VP_RS05730	1238544	24
VP_RS05745	1240456	21
VP_RS05750	1241891	4
VP_RS05755	1245259	3
VP_RS05760	1247111	26
VP_RS05770	1248847	15
VP_RS05775	1248801	5
VP_RS05780	1249955	22
VP_RS05780	1249992	12
VP_RS05800	1254690	4
VP_RS05810	1257027	2
VP_RS05815	1258441	5
VP_RS05820	1258441	3
VP_RS05825	1257366	1
VP_RS05825	1257645	1
VP_RS05825	1258441	1
VP_RS05830	1258441	1
VP_RS05830	1260091	1
VP_RS05830	1260494	1
VP_RS05830	1261781	1
VP_RS05835	1265541	1
VP_RS05840	1265541	9
VP_RS05840	1265664	4
VP_RS05845	1265511	679
VP_RS05850	1266480	6
VP_RS05850	1266547	8
VP_RS05855	1266496	18
VP_RS05860	1267129	58
VP_RS05865	1270132	1
VP_RS05865	1270519	1
VP_RS05870	1270519	6
VP_RS05875	1270500	4472
VP_RS05885	1272435	50
VP_RS05900	1276402	136
VP_RS05905	1278675	12
VP_RS05910	1278677	190
VP_RS05935	1286963	1
VP_RS05940	1285536	2
VP_RS05950	1289591	62
VP_RS05960	1293112	3
VP_RS05960	1294141	1
VP_RS05965	1294616	4
VP_RS05975	1298024	1
VP_RS05980	1299402	371
VP_RS05985	1299377	52
VP_RS05985	1299415	40
VP_RS05990	1301255	518
VP_RS05995	1303221	9
VP_RS06000	1303187	71
VP_RS06005	1303867	1
VP_RS06005	1303998	1
VP_RS06005	1304333	1
VP_RS06010	1306092	139
VP_RS06015	1306616	2
VP_RS06015	1306740	2
VP_RS06025	1309915	5
VP_RS06025	1309930	6
VP_RS06025	1309969	8
VP_RS06030	1309939	310
VP_RS06030	1309972	176
VP_RS06035	1309937	9
VP_RS06040	1311079	1
VP_RS06045	1314680	78
VP_RS06050	1315890	311
VP_RS06055	1317666	2
VP_RS06060	1317313	11
VP_RS06060	1317350	10
VP_RS06070	1320904	432
VP_RS06080	1324178	3
VP_RS06080	1324211	4
VP_RS06085	1324183	185
VP_RS06090	1326838	4
VP_RS06095	1327010	6
VP_RS06095	1327044	5
VP_RS06100	1328648	39
VP_RS06105	1329586	107
VP_RS06105	1329617	110
VP_RS06110	1334164	1
VP_RS06110	1334264	1
VP_RS06115	1334944	3
VP_RS06115	1335522	3
VP_RS06120	1335489	17
VP_RS06120	1335522	31
VP_RS06130	1337524	78
VP_RS06130	1337562	23
VP_RS06135	1338836	29
VP_RS06135	1338872	65
VP_RS06140	1339629	67
VP_RS06145	1339634	10
VP_RS06150	1341031	379
VP_RS06160	1342752	119
VP_RS06165	1346872	4
VP_RS06170	1347396	10
VP_RS06170	1347438	9
VP_RS06175	1347411	111
VP_RS06180	1348423	4
VP_RS06190	1351378	1
VP_RS06200	1353899	2
VP_RS06200	1354139	2
VP_RS06205	1355971	21
VP_RS06210	1355850	13
VP_RS06215	1360440	217
VP_RS06220	1359752	1885
VP_RS06220	1360440	3994
VP_RS06225	1360440	12102
VP_RS06230	1360440	10993
VP_RS06235	1360998	51
VP_RS06240	1362322	3
VP_RS06245	1363393	73
VP_RS06255	1366934	1
VP_RS06260	1368080	1
VP_RS06260	1368115	1
VP_RS06275	1373010	130
VP_RS06285	1374894	266
VP_RS06290	1374954	132
VP_RS06295	1376795	19
VP_RS06300	1376766	27
VP_RS06305	1378093	191
VP_RS06310	1379355	122
VP_RS06315	1379355	47
VP_RS06320	1380461	18
VP_RS06325	1382015	51
VP_RS06330	1383556	2
VP_RS06360	1391492	46
VP_RS06370	1393308	6
VP_RS06375	1393282	329
VP_RS06380	1393282	22
VP_RS06380	1393959	14
VP_RS06385	1394507	2
VP_RS06385	1394529	1
VP_RS06390	1396885	4
VP_RS06395	1396865	19
VP_RS06415	1401901	1
VP_RS06415	1402229	1
VP_RS06415	1402869	1
VP_RS06420	1402706	2
VP_RS06425	1404504	12
VP_RS06430	1404504	19
VP_RS06435	1404477	3
VP_RS06440	1404521	1
VP_RS06440	1404692	1
VP_RS06450	1407460	7
VP_RS06455	1408357	1
VP_RS06465	1413506	1
VP_RS06475	1415590	1
VP_RS06480	1415582	9
VP_RS06495	1418956	3
VP_RS06500	1418828	4
VP_RS06540	1430054	84
VP_RS06555	1436035	1
VP_RS06555	1436175	1
VP_RS06560	1436033	30
VP_RS06565	1436882	18
VP_RS06585	1437620	1
VP_RS06585	1437690	1
VP_RS06590	1438563	1
VP_RS06595	1439485	1
VP_RS06655	1455095	4
VP_RS06660	1455095	14
VP_RS06670	1456226	3
VP_RS06680	1457276	2
VP_RS06690	1460724	2
VP_RS06695	1460613	25
VP_RS06700	1460549	1
VP_RS06705	1464092	22
VP_RS06710	1464979	1
VP_RS06710	1465277	1
VP_RS06710	1465463	1
VP_RS06715	1466949	27
VP_RS06725	1467388	2
VP_RS06730	1469991	15
VP_RS06770	1496536	7
VP_RS06775	1498695	1
VP_RS06775	1499173	1
VP_RS06795	1502839	1
VP_RS06795	1503067	1
VP_RS06795	1503451	1
VP_RS06795	1504700	1
VP_RS06800	1504700	1
VP_RS06800	1505434	1
VP_RS06805	1506556	1
VP_RS06810	1507338	1
VP_RS06810	1507378	1
VP_RS06810	1507998	1
VP_RS06810	1508323	1
VP_RS06815	1508304	1
VP_RS06815	1508323	1
VP_RS06830	1511542	1
VP_RS06835	1511511	10
VP_RS06835	1511554	32
VP_RS06840	1511551	1
VP_RS06840	1511561	1
VP_RS06845	1514710	1
VP_RS06845	1515110	1
VP_RS06850	1518001	1
VP_RS06855	1519828	1
VP_RS06860	1519945	1
VP_RS06860	1520546	1
VP_RS06865	1521555	1
VP_RS06870	1522133	1
VP_RS06875	1525484	1
VP_RS06880	1525485	12
VP_RS06880	1525506	10
VP_RS06885	1525485	19
VP_RS06885	1525504	26
VP_RS06895	1527525	14
VP_RS06900	1527525	29
VP_RS06905	1527988	4
VP_RS06905	1528018	7
VP_RS06910	1528756	11
VP_RS06910	1528791	29
VP_RS06915	1528502	1
VP_RS06915	1528765	3
VP_RS06925	1533275	24
VP_RS06930	1534680	1
VP_RS06930	1534723	2
VP_RS06930	1535083	1
VP_RS06935	1534945	10
VP_RS06935	1535048	9
VP_RS06940	1534950	32
VP_RS06940	1535017	53
VP_RS06955	1539524	2
VP_RS06955	1539576	4
VP_RS06965	1542149	35
VP_RS06965	1542167	14
VP_RS06975	1543194	3
VP_RS06975	1543217	1
VP_RS06980	1546087	87
VP_RS06990	1550595	1
VP_RS06990	1550631	1
VP_RS06990	1550999	1
VP_RS06995	1551271	4
VP_RS06995	1551298	8
VP_RS07000	1551269	18
VP_RS07000	1551307	26
VP_RS07005	1551218	1
VP_RS07005	1551268	1
VP_RS07015	1555740	4
VP_RS07015	1555762	14
VP_RS07020	1560191	7
VP_RS07025	1560191	39
VP_RS07030	1560191	50
VP_RS07035	1561369	21
VP_RS07040	1561369	37
VP_RS07045	1561340	26
VP_RS07050	1566872	7
VP_RS07055	1566839	113
VP_RS07055	1566871	392
VP_RS07060	1567633	9
VP_RS07060	1567679	31
VP_RS07070	1570180	5
VP_RS07115	1579781	1
VP_RS07130	1584056	1
VP_RS07135	1584056	1
VP_RS07160	1589534	1
VP_RS07165	1590819	69
VP_RS07170	1593220	63
VP_RS07175	1593205	7
VP_RS07180	1593201	3
VP_RS07180	1593644	2
VP_RS07190	1596932	1
VP_RS07190	1597012	1
VP_RS07190	1597099	1
VP_RS07190	1597183	1
VP_RS07195	1597322	77
VP_RS07205	1600006	1
VP_RS07225	1602109	1
VP_RS07225	1602189	1
VP_RS07225	1602452	1
VP_RS07225	1602586	1
VP_RS07230	1602375	2
VP_RS07230	1602439	4
VP_RS07245	1605343	53
VP_RS07250	1605431	67
VP_RS07255	1605775	80
VP_RS07260	1605775	40
VP_RS07275	1609534	341
VP_RS07285	1614308	1
VP_RS07285	1615095	1
VP_RS07290	1616153	44
VP_RS07295	1616125	38
VP_RS07295	1616161	29
VP_RS07300	1618754	63
VP_RS07305	1618754	91
VP_RS07330	1625136	102
VP_RS07330	1626575	80
VP_RS07335	1626575	126
VP_RS07340	1626575	284
VP_RS07350	1631614	97
VP_RS07350	1631652	124
VP_RS07355	1634260	9
VP_RS07360	1634260	18
VP_RS07370	1635785	17
VP_RS07375	1636918	37
VP_RS07380	1636895	462
VP_RS07385	1638169	1285
VP_RS07390	1639316	231
VP_RS07395	1639316	129
VP_RS07400	1639316	79
VP_RS07405	1643348	21
VP_RS07410	1644828	34
VP_RS07415	1644828	91
VP_RS07420	1645908	97
VP_RS07420	1645955	42
VP_RS07425	1645931	21
VP_RS07425	1645961	20
VP_RS07430	1647061	1647
VP_RS07435	1647055	4
VP_RS07440	1648526	21
VP_RS07455	1651736	63
VP_RS07460	1651736	62
VP_RS07465	1651736	45
VP_RS07475	1655950	6
VP_RS07490	1658596	24
VP_RS07490	1658657	16
VP_RS07505	1661613	1
VP_RS07510	1661590	1
VP_RS07510	1661613	1
VP_RS07515	1661627	4
VP_RS07535	1667128	12
VP_RS07540	1667041	10
VP_RS07545	1668435	1
VP_RS07550	1668174	133
VP_RS07620	1676916	1
VP_RS07640	1680219	10
VP_RS07650	1679890	1
VP_RS07650	1680305	1
VP_RS07650	1680353	1
VP_RS07655	1680799	99
VP_RS07660	1680799	81
VP_RS07665	1684107	5
VP_RS07670	1684113	736
VP_RS07675	1684132	558
VP_RS07680	1684476	99
VP_RS07700	1691052	54
VP_RS07705	1691761	225
VP_RS07710	1693102	5
VP_RS07715	1698071	4
VP_RS07720	1698435	25
VP_RS07725	1700661	1
VP_RS07725	1701105	1
VP_RS07730	1702128	159
VP_RS07735	1704123	783
VP_RS07745	1707316	5
VP_RS07750	1708682	1
VP_RS07755	1711241	8
VP_RS07760	1712782	15
VP_RS07760	1712819	44
VP_RS07765	1712794	268
VP_RS07770	1715480	13
VP_RS07775	1715376	1
VP_RS07780	1717974	22
VP_RS07785	1717974	180
VP_RS07790	1717941	32
VP_RS07795	1720469	1
VP_RS07810	1723803	1
VP_RS07815	1724721	388
VP_RS07820	1724690	17
VP_RS07825	1725942	197
VP_RS07830	1725196	1
VP_RS07830	1725808	1
VP_RS07835	1727668	35
VP_RS07840	1729057	90
VP_RS07850	1737785	1
VP_RS07850	1738043	1
VP_RS07865	1750182	11
VP_RS07865	1750233	12
VP_RS07870	1750182	27
VP_RS07870	1750233	19
VP_RS07875	1750706	304
VP_RS07880	1752875	2
VP_RS07880	1753105	2
VP_RS07885	1752677	70
VP_RS07890	1752677	41
VP_RS07895	1755232	29
VP_RS07895	1755262	49
VP_RS07900	1755283	1
VP_RS07905	1756941	1
VP_RS07905	1757009	2
VP_RS07930	1764819	1
VP_RS07930	1765163	1
VP_RS07930	1765211	1
VP_RS07930	1765396	1
VP_RS07935	1765710	1
VP_RS07935	1766600	1
VP_RS07935	1766659	1
VP_RS07935	1766702	1
VP_RS07945	1768407	6
VP_RS07945	1768528	4
VP_RS07965	1773896	1
VP_RS07975	1774839	28
VP_RS07980	1774840	14
VP_RS07990	1776799	1
VP_RS07995	1778937	1
VP_RS07995	1779015	1
VP_RS07995	1779244	1
VP_RS07995	1779381	1
VP_RS08000	1779244	1
VP_RS08000	1779381	1
VP_RS08000	1779579	1
VP_RS08015	1781604	1
VP_RS08015	1782303	1
VP_RS08015	1782609	1
VP_RS08020	1782865	2
VP_RS08050	1788931	1
VP_RS08050	1789859	1
VP_RS08055	1789859	1
VP_RS08055	1790109	1
VP_RS08055	1790132	1
VP_RS08055	1790755	1
VP_RS08060	1790109	1
VP_RS08060	1790132	1
VP_RS08060	1790755	1
VP_RS08065	1790755	1
VP_RS08075	1791620	3
VP_RS08080	1794723	2
VP_RS08085	1794723	2
VP_RS08090	1795405	1
VP_RS08090	1795439	1
VP_RS08090	1795465	1
VP_RS08095	1795442	2
VP_RS08095	1795455	1
VP_RS08100	1795455	1
VP_RS08100	1795808	1
VP_RS08100	1796306	1
VP_RS08105	1797571	2
VP_RS08110	1797571	1
VP_RS08115	1799251	8
VP_RS08120	1799251	2
VP_RS08120	1799988	2
VP_RS08120	1800437	2
VP_RS08125	1801109	1
VP_RS08130	1801109	1
VP_RS08130	1801729	1
VP_RS08135	1802164	2
VP_RS08150	1804036	2
VP_RS08155	1804036	2
VP_RS08165	1803217	1
VP_RS08165	1804036	1
VP_RS08165	1804894	1
VP_RS08180	1808521	6
VP_RS08195	1812548	1
VP_RS08195	1812845	1
VP_RS08195	1812922	1
VP_RS08200	1812845	1
VP_RS08200	1812922	1
VP_RS08200	1812967	1
VP_RS23565	1816403	20
VP_RS23570	1816408	1
VP_RS23570	1817362	2
VP_RS23570	1817526	1
VP_RS08225	1818588	287
VP_RS08230	1818588	84
VP_RS08240	1822928	4
VP_RS08245	1823659	1
VP_RS08250	1826073	42
VP_RS08270	1830962	3
VP_RS08270	1830980	5
VP_RS08275	1832293	7
VP_RS08275	1832335	5
VP_RS08280	1832333	1
VP_RS08285	1832333	1
VP_RS08285	1833848	1
VP_RS08285	1833869	1
VP_RS08290	1832333	1
VP_RS08300	1836357	33
VP_RS08300	1836393	9
VP_RS08320	1843936	1
VP_RS08340	1848515	1
VP_RS08345	1849324	1
VP_RS08350	1849759	1
VP_RS08365	1853547	19
VP_RS08370	1854162	1
VP_RS08370	1854568	1
VP_RS08375	1854528	11
VP_RS08375	1854563	38
VP_RS08380	1854570	60
VP_RS23575	1854542	38
VP_RS08385	1857727	216
VP_RS08390	1857692	14
VP_RS08395	1857692	4
VP_RS08395	1858090	3
VP_RS08400	1860732	27
VP_RS08405	1860393	1
VP_RS08405	1860634	1
VP_RS08405	1860695	1
VP_RS08405	1860728	1
VP_RS08410	1863864	13
VP_RS08415	1863833	3
VP_RS08420	1865616	2
VP_RS08420	1865640	3
VP_RS08430	1867817	2
VP_RS08435	1870166	1
VP_RS08435	1871406	1
VP_RS08450	1874850	4
VP_RS08455	1874818	29
VP_RS08460	1875118	1
VP_RS08460	1875244	1
VP_RS08460	1875623	1
VP_RS08460	1875642	1
VP_RS08465	1876076	3
VP_RS08475	1877260	23
VP_RS08480	1877259	13
VP_RS08485	1879330	4
VP_RS08490	1879301	1
VP_RS08490	1879317	1
VP_RS08490	1879332	1
VP_RS08495	1880203	2
VP_RS08500	1881019	8
VP_RS08510	1885622	1
VP_RS08510	1885640	1
VP_RS08545	1894198	19
VP_RS08565	1899033	10
VP_RS08575	1900862	1
VP_RS08590	1902808	2
VP_RS08590	1902923	2
VP_RS08595	1902808	2
VP_RS08595	1903425	2
VP_RS08605	1904743	2
VP_RS08610	1905577	10
VP_RS08615	1905577	9
VP_RS08620	1905597	1
VP_RS08620	1906079	1
VP_RS08620	1906091	1
VP_RS08620	1906278	1
VP_RS08630	1907177	2
VP_RS08635	1907181	1
VP_RS08640	1907181	1
VP_RS08640	1908017	1
VP_RS08650	1909776	17
VP_RS23580	1910409	6
VP_RS08665	1909320	1
VP_RS08665	1909845	1
VP_RS08670	1912528	3
VP_RS08695	1914665	5
VP_RS08720	1917621	16
VP_RS08740	1918843	2
VP_RS08745	1918843	2
VP_RS08750	1918843	2
VP_RS08770	1922091	16
VP_RS08780	1922891	32
VP_RS08790	1923158	3
VP_RS08795	1922998	1
VP_RS08795	1923349	1
VP_RS08795	1923648	1
VP_RS08800	1924486	1
VP_RS08800	1924604	1
VP_RS08800	1924712	1
VP_RS08805	1924604	1
VP_RS08805	1924905	1
VP_RS08810	1925456	2
VP_RS08815	1925456	2
VP_RS08815	1925586	2
VP_RS23585	1926805	1
VP_RS23585	1926965	1
VP_RS23585	1927008	2
VP_RS08830	1927015	1
VP_RS08850	1929177	1
VP_RS08850	1929345	1
VP_RS08850	1929533	1
VP_RS08855	1929345	1
VP_RS08860	1928525	1
VP_RS08860	1929012	1
VP_RS08860	1929181	2
VP_RS08865	1929181	2
VP_RS08865	1929366	2
VP_RS08870	1929181	2
VP_RS08870	1929366	2
VP_RS08875	1929720	2
VP_RS08890	1930768	4
VP_RS08895	1930768	2
VP_RS08905	1931605	2
VP_RS08930	1933046	1
VP_RS08930	1933530	1
VP_RS08930	1934386	1
VP_RS08930	1934454	1
VP_RS08940	1936194	22
VP_RS08945	1936194	23
VP_RS08955	1935107	1
VP_RS08955	1935456	1
VP_RS08955	1935899	1
VP_RS08960	1936779	2
VP_RS08965	1937629	6
VP_RS08975	1939012	3
VP_RS09000	1940543	96
VP_RS09005	1940544	3
VP_RS09010	1941377	3
VP_RS09040	1944201	3
VP_RS09085	1949275	3
VP_RS09090	1949250	221
VP_RS09095	1949250	18
VP_RS09110	1952382	15
VP_RS09120	1955206	183
VP_RS09125	1955519	130
VP_RS09130	1958784	13
VP_RS09130	1958819	36
VP_RS09135	1958881	1
VP_RS09140	1960037	1
VP_RS09140	1960269	1
VP_RS09145	1962175	3
VP_RS09150	1963719	100
VP_RS09155	1965153	121
VP_RS09165	1967827	105
VP_RS09170	1967793	360
VP_RS09175	1968543	7
VP_RS09180	1970238	37
VP_RS09185	1971660	142
VP_RS09195	1974676	14
VP_RS09205	1979658	1390
VP_RS09210	1979634	5
VP_RS09210	1979671	3
VP_RS09215	1979633	3
VP_RS09220	1982377	787
VP_RS09225	1982377	1088
VP_RS09230	1983938	456
VP_RS09235	1983909	21
VP_RS09235	1983942	14
VP_RS09240	1986836	1
VP_RS09240	1987117	1
VP_RS09240	1987451	1
VP_RS09240	1987661	1
VP_RS09245	1987515	6
VP_RS09250	1987495	403
VP_RS09260	1992129	79
VP_RS09265	1991791	1
VP_RS09265	1991831	1
VP_RS09265	1992090	1
VP_RS09265	1992127	1
VP_RS09280	1995316	1
VP_RS09290	1997717	45
VP_RS09290	1997753	42
VP_RS09295	1999209	2
VP_RS09300	1999049	104
VP_RS09310	2000455	1
VP_RS09310	2000550	1
VP_RS09315	2001899	1
VP_RS09320	2003245	1
VP_RS09325	2003375	1
VP_RS09330	2005833	5
VP_RS09335	2007255	60
VP_RS09335	2007291	17
VP_RS23600	2008129	70
VP_RS09345	2008570	1
VP_RS09345	2008602	1
VP_RS09345	2008701	1
VP_RS09345	2008746	1
VP_RS09355	2010705	1
VP_RS09360	2011513	1
VP_RS09360	2011840	1
VP_RS09360	2012189	1
VP_RS09365	2012547	1
VP_RS09365	2012669	1
VP_RS09365	2012922	1
VP_RS09370	2015534	1
VP_RS09370	2015544	1
VP_RS09375	2015512	5
VP_RS09375	2015544	2
VP_RS09385	2016870	126
VP_RS09385	2016911	73
VP_RS09390	2020662	130
VP_RS09395	2024899	39
VP_RS09400	2024899	387
VP_RS09405	2024899	582
VP_RS09410	2024874	45
VP_RS09415	2027304	301
VP_RS09420	2028051	46
VP_RS09425	2028023	215
VP_RS09430	2028023	102
VP_RS09430	2029252	296
VP_RS09435	2029252	49
VP_RS09440	2034201	127
VP_RS09445	2034201	154
VP_RS09450	2034201	145
VP_RS09455	2034201	135
VP_RS09460	2034992	160
VP_RS09470	2037375	521
VP_RS09475	2040976	1
VP_RS09475	2041072	2
VP_RS09475	2041087	1
VP_RS09485	2042823	286
VP_RS09485	2042865	734
VP_RS09490	2042823	253
VP_RS09490	2042865	920
VP_RS09495	2042913	322
VP_RS09500	2045031	24
VP_RS09505	2045005	101
VP_RS09505	2045039	109
VP_RS09510	2045000	10
VP_RS09540	2053778	18
VP_RS09545	2053778	38
VP_RS09550	2054660	4
VP_RS09550	2054696	7
VP_RS09555	2054673	1
VP_RS09560	2058089	13
VP_RS09575	2062369	16
VP_RS09575	2062405	25
VP_RS09580	2063082	44
VP_RS09580	2063117	28
VP_RS09585	2064525	32
VP_RS09590	2064525	133
VP_RS09595	2064486	56
VP_RS09595	2064525	175
VP_RS09600	2064498	1
VP_RS09605	2068306	2
VP_RS09610	2068165	48
VP_RS09615	2068756	26
VP_RS09625	2074923	20
VP_RS09630	2074889	3
VP_RS09640	2079682	1
VP_RS09640	2079908	1
VP_RS09655	2082075	10
VP_RS09675	2085939	2
VP_RS09685	2088147	4
VP_RS09690	2089934	2
VP_RS09690	2090010	5
VP_RS09695	2089967	13
VP_RS09720	2095851	2
VP_RS09725	2095851	2
VP_RS09725	2096362	2
VP_RS09730	2096341	1
VP_RS09730	2096357	1
VP_RS09735	2096357	1
VP_RS09745	2099256	3
VP_RS09760	2103458	3
VP_RS09760	2103642	4
VP_RS09785	2112505	1
VP_RS09795	2112942	17
VP_RS09795	2112989	46
VP_RS09805	2116842	12
VP_RS09810	2116850	190
VP_RS09815	2116820	2
VP_RS09820	2118438	1
VP_RS09820	2118467	2
VP_RS09820	2118572	1
VP_RS09825	2118572	1
VP_RS09825	2118844	1
VP_RS09825	2118976	1
VP_RS09825	2119191	1
VP_RS09830	2119191	1
VP_RS09835	2121818	14
VP_RS09835	2121855	18
VP_RS09840	2121833	2
VP_RS09845	2124098	103
VP_RS09850	2124904	27
VP_RS09855	2125989	138
VP_RS09860	2126631	74
VP_RS09865	2127126	4352
VP_RS09875	2129822	93
VP_RS09880	2131995	64
VP_RS09900	2137264	95
VP_RS09900	2137309	39
VP_RS09905	2138496	7
VP_RS09910	2141673	28
VP_RS09920	2142720	33
VP_RS09925	2143756	18
VP_RS09930	2145787	1
VP_RS09935	2145787	14
VP_RS09940	2145758	3
VP_RS09940	2145793	3
VP_RS09945	2146446	291
VP_RS09945	2146480	155
VP_RS09950	2148325	74
VP_RS09950	2148356	25
VP_RS09955	2148325	29
VP_RS09975	2152609	2106
VP_RS09980	2152609	1948
VP_RS09980	2153987	1979
VP_RS09985	2153987	443
VP_RS09990	2153987	247
VP_RS09995	2156224	161
VP_RS10000	2156933	129
VP_RS10005	2158169	7640
VP_RS10010	2158169	6975
VP_RS10015	2159832	21
VP_RS10020	2159804	256
VP_RS10025	2164531	29
VP_RS10025	2164567	64
VP_RS10030	2166432	28
VP_RS10035	2166401	24
VP_RS10035	2166434	11
VP_RS10040	2167667	39
VP_RS10045	2167648	46
VP_RS10050	2169908	353
VP_RS10055	2170716	21
VP_RS10060	2174146	301
VP_RS10065	2175200	3
VP_RS10070	2175171	102
VP_RS10070	2175209	40
VP_RS10075	2178350	249
VP_RS10080	2178917	68
VP_RS10080	2178959	43
VP_RS10085	2178935	64
VP_RS10085	2178966	35
VP_RS10090	2180762	16
VP_RS10090	2180794	21
VP_RS10095	2180769	4
VP_RS10100	2182017	2
VP_RS10100	2182261	4
VP_RS10105	2184181	1
VP_RS10105	2184216	1
VP_RS10105	2184345	1
VP_RS10115	2186122	1
VP_RS10115	2186227	1
VP_RS10115	2186250	1
VP_RS10120	2187598	53
VP_RS10125	2189686	875
VP_RS10130	2191984	588
VP_RS10140	2194094	8
VP_RS10145	2194056	4
VP_RS10150	2195196	31
VP_RS10170	2199166	75
VP_RS10175	2201409	72
VP_RS10180	2201409	64
VP_RS10185	2201409	45
VP_RS10190	2201409	32
VP_RS10195	2203256	3
VP_RS10200	2205495	20
VP_RS10200	2205547	25
VP_RS10205	2205548	60
VP_RS10210	2205548	9
VP_RS10215	2207506	11
VP_RS10245	2216829	47
VP_RS10250	2216829	142
VP_RS10255	2218023	63
VP_RS10260	2218023	324
VP_RS10265	2218642	3
VP_RS10265	2218719	2
VP_RS10270	2218684	7
VP_RS10270	2218729	6
VP_RS10280	2222006	41
VP_RS10280	2222047	16
VP_RS10285	2222019	56
VP_RS10285	2222050	35
VP_RS10290	2222722	525
VP_RS10295	2224074	5250
VP_RS10300	2224752	1
VP_RS10300	2224965	1
VP_RS10300	2225002	1
VP_RS10300	2225168	1
VP_RS10310	2225613	37
VP_RS10315	2229903	223
VP_RS10320	2230744	3
VP_RS10320	2230777	4
VP_RS10325	2230752	97
VP_RS10330	2233846	9
VP_RS10335	2233828	13
VP_RS10335	2233854	4
VP_RS10340	2235085	1
VP_RS10345	2236515	48
VP_RS10350	2238150	304
VP_RS10355	2239730	64
VP_RS10360	2239952	5
VP_RS10365	2241510	1
VP_RS10370	2241891	1
VP_RS10370	2241988	1
VP_RS10370	2242135	1
VP_RS10375	2241988	2
VP_RS10385	2245693	8
VP_RS10385	2245960	4
VP_RS10390	2247457	2
VP_RS10395	2249040	1
VP_RS10395	2250062	1
VP_RS10395	2250622	1
VP_RS10400	2250475	1
VP_RS10405	2250836	2
VP_RS10410	2253922	3
VP_RS10425	2256608	4
VP_RS10430	2258906	10
VP_RS10435	2258906	15
VP_RS10440	2258873	2
VP_RS10445	2260886	37
VP_RS10450	2261673	1
VP_RS10455	2265800	4
VP_RS10455	2265838	7
VP_RS10460	2267030	252
VP_RS10465	2267004	18
VP_RS10470	2268293	5
VP_RS10475	2268265	72
VP_RS10480	2270173	3243
VP_RS10485	2271182	96
VP_RS10495	2274449	90
VP_RS10500	2275493	13
VP_RS10505	2276257	4
VP_RS10510	2278027	1
VP_RS10515	2278456	36
VP_RS10520	2279335	362
VP_RS10525	2279335	786
VP_RS10530	2279304	10
VP_RS10535	2281224	101
VP_RS10540	2282198	1
VP_RS10545	2282703	9
VP_RS10550	2282166	40
VP_RS10555	2282920	3
VP_RS10565	2286529	5
VP_RS10570	2287439	3
VP_RS10575	2287410	116
VP_RS10580	2287410	195
VP_RS10580	2287945	183
VP_RS10590	2290090	181
VP_RS10595	2291286	17
VP_RS10600	2292062	6
VP_RS10605	2294425	31
VP_RS10610	2294394	73
VP_RS10615	2295859	70
VP_RS10615	2295989	76
VP_RS10620	2295989	52
VP_RS10630	2298384	499
VP_RS10635	2298384	21
VP_RS10640	2300451	1
VP_RS10645	2304774	214
VP_RS10650	2304773	30
VP_RS10655	2307185	381
VP_RS10660	2310808	8
VP_RS10660	2311027	5
VP_RS10665	2310771	57
VP_RS10670	2311492	86
VP_RS10675	2311492	10
VP_RS10680	2313452	169
VP_RS10685	2313425	63
VP_RS10690	2314683	125
VP_RS10690	2314729	81
VP_RS10695	2316305	73
VP_RS10700	2316282	72
VP_RS10705	2320148	1
VP_RS10705	2320260	1
VP_RS10710	2320477	52
VP_RS10715	2320449	14
VP_RS10720	2320449	8
VP_RS10725	2325996	12
VP_RS10730	2325996	33
VP_RS10735	2327540	851
VP_RS10740	2329162	14
VP_RS10745	2329130	36
VP_RS10750	2330111	76
VP_RS10755	2330111	39
VP_RS10795	2337464	297
VP_RS10800	2337464	230
VP_RS10850	2347220	1
VP_RS10850	2347715	1
VP_RS10855	2350244	1
VP_RS10855	2350397	2
VP_RS10855	2350513	1
VP_RS10865	2352385	22
VP_RS10870	2352713	25
VP_RS10880	2353988	73
VP_RS10895	2355772	1
